"Format for IDE '%1' is not supported","Format for IDE '%1' is not supported"
"Client side compilation doesn't work in production mode","Client side compilation doesn't work in production mode"
"Client side less compilation","Less-kääntö päätelaitteessa"
"Server side less compilation","Server side less compilation"
"Frontend Development Workflow","Frontend-kehityksen työnkulku"
"Workflow type","Workflow type"
"Not available in production mode","Not available in production mode"
"Developer Client Restrictions","Developer Client Restrictions"
"Allowed IPs (comma separated)","Sallitut IP-osoitteet (pilkulla erotettuna)"
"Leave empty for access from any location.","Leave empty for access from any location."
"Log to File","Log to File"
"Modifying this configuration has no effect in production mode.","Modifying this configuration has no effect in production mode."
